order_id,customer_id,captain_id,restaurant_id,district,order_time,delivery_time_min,prep_time_min,weather,traffic_level,order_value_sar,status,hour_of_day,day_of_week,is_peak_hour,is_delayed
ORD047530,CUST02915,CAP001,REST062,الياسمين,2026-05-07 10:27:00,71,33,حار جداً,كثيف,88.32,delayed,10,Thursday,0,1
ORD047531,CUST04284,CAP004,REST050,النخيل,2026-02-19 23:59:00,56,22,بارد,خفيف,24.78,delayed,23,Thursday,0,1
ORD047532,CUST02491,CAP161,REST073,العليا,2025-12-24 23:16:00,65,30,صافي,خفيف,196.63,delayed,23,Wednesday,0,1
ORD047533,CUST02415,CAP128,REST013,النخيل,2025-06-27 23:09:00,47,6,غائم,شديد الكثافة,160.42,delivered,23,Friday,0,0
ORD047534,CUST04956,CAP071,REST017,السليمانية,2025-02-10 21:31:00,40,13,غائم,متوسط,162.92,delivered,21,Monday,1,0
ORD047535,CUST02109,CAP161,REST067,حطين,2026-01-11 14:53:00,58,32,بارد,خفيف,62.25,delayed,14,Sunday,0,1
ORD047536,CUST04326,CAP097,REST010,حطين,2026-01-09 12:48:00,44,5,عاصف,متوسط,22.39,delivered,12,Friday,1,0
ORD047537,CUST04720,CAP018,REST031,الورود,2026-01-11 13:52:00,48,13,صافي,خفيف,86.52,delivered,13,Sunday,1,0
ORD047538,CUST01672,CAP012,REST034,حطين,2025-01-26 10:54:00,47,7,بارد,شديد الكثافة,276.19,delivered,10,Sunday,0,0
ORD047539,CUST00991,CAP126,REST029,السليمانية,2025-09-02 14:28:00,45,14,غائم,خفيف,323.6,delivered,14,Tuesday,0,0
ORD047540,CUST02299,CAP011,REST007,الياسمين,2025-01-02 13:01:00,65,24,صافي,كثيف,135.39,delayed,13,Thursday,1,1
ORD047541,CUST03360,CAP198,REST031,الورود,2025-01-04 17:09:00,51,16,حار جداً,شديد الكثافة,210.84,delayed,17,Saturday,0,1
ORD047542,CUST02346,CAP147,REST072,النخيل,2025-05-01 12:47:00,51,11,غائم,كثيف,52.56,delayed,12,Thursday,1,1
ORD047543,CUST03648,CAP051,REST044,العليا,2025-01-12 15:39:00,47,9,حار جداً,كثيف,268.78,delivered,15,Sunday,0,0
ORD047544,CUST00449,CAP160,REST038,المروج,2025-08-08 16:53:00,48,15,بارد,شديد الكثافة,194.21,delivered,16,Friday,0,0
ORD047545,CUST02874,CAP182,REST005,حطين,2025-12-25 11:31:00,48,24,عاصف,متوسط,67.94,cancelled,11,Thursday,0,0
ORD047546,CUST03817,CAP084,REST076,النخيل,2026-04-30 08:07:00,40,16,غائم,متوسط,106.99,delivered,8,Thursday,0,0
ORD047547,CUST04427,CAP109,REST008,النخيل,2025-02-21 21:01:00,52,13,عاصف,كثيف,152.47,delayed,21,Friday,1,1
ORD047548,CUST03956,CAP065,REST077,العليا,2025-05-24 16:08:00,44,12,حار جداً,متوسط,160.67,delivered,16,Saturday,0,0
ORD047549,CUST00398,CAP124,REST048,حطين,2025-05-11 12:23:00,50,7,عاصف,كثيف,121.84,delivered,12,Sunday,1,0
ORD047550,CUST03912,CAP110,REST011,حطين,2025-02-22 11:15:00,59,34,بارد,شديد الكثافة,69.63,delayed,11,Saturday,0,1
ORD047551,CUST00597,CAP182,REST034,حطين,2026-03-10 12:13:00,41,7,صافي,متوسط,257.6,delivered,12,Tuesday,1,0
ORD047552,CUST01432,CAP185,REST076,النخيل,2026-01-18 13:23:00,43,19,بارد,شديد الكثافة,176.72,delivered,13,Sunday,1,0
ORD047553,CUST00326,CAP113,REST049,النخيل,2025-04-30 10:36:00,50,14,غائم,كثيف,324.11,cancelled,10,Wednesday,0,0
ORD047554,CUST04249,CAP184,REST076,النخيل,2026-04-03 17:19:00,38,17,بارد,كثيف,292.5,delivered,17,Friday,0,0
ORD047555,CUST00829,CAP170,REST054,الملقا,2026-01-28 14:36:00,58,22,حار جداً,شديد الكثافة,15.99,delayed,14,Wednesday,0,1
ORD047556,CUST00554,CAP146,REST014,الورود,2025-05-31 22:11:00,70,35,حار جداً,شديد الكثافة,314.85,cancelled,22,Saturday,0,1
ORD047557,CUST00229,CAP037,REST063,حطين,2025-09-08 19:26:00,48,17,بارد,خفيف,96.42,delivered,19,Monday,1,0
ORD047558,CUST00976,CAP023,REST006,العليا,2025-02-25 12:50:00,63,30,صافي,متوسط,348.26,delayed,12,Tuesday,1,1
ORD047559,CUST01370,CAP132,REST037,السليمانية,2025-01-01 15:46:00,56,22,حار جداً,كثيف,285.12,delayed,15,Wednesday,0,1
ORD047560,CUST04495,CAP152,REST060,النخيل,2025-06-26 17:47:00,44,12,صافي,كثيف,181.89,delivered,17,Thursday,0,0
ORD047561,CUST04802,CAP178,REST020,الملقا,2026-02-10 22:09:00,39,21,غائم,متوسط,51.68,delivered,22,Tuesday,0,0
ORD047562,CUST03059,CAP053,REST007,الياسمين,2026-04-12 21:17:00,46,20,حار جداً,متوسط,59.17,delivered,21,Sunday,1,0
ORD047563,CUST04032,CAP002,REST071,حطين,2025-01-24 22:13:00,36,12,حار جداً,متوسط,29.55,delivered,22,Friday,0,0
ORD047564,CUST01966,CAP098,REST054,الملقا,2025-01-17 18:08:00,43,27,عاصف,متوسط,170.49,delivered,18,Friday,0,0
ORD047565,CUST00757,CAP163,REST070,الياسمين,2025-05-02 21:45:00,48,17,غائم,كثيف,41.57,delivered,21,Friday,1,0
ORD047566,CUST04078,CAP090,REST074,حطين,2025-10-16 12:57:00,61,33,بارد,كثيف,275.82,delayed,12,Thursday,1,1
ORD047567,CUST01013,CAP072,REST002,الملقا,2025-04-18 17:04:00,48,19,صافي,شديد الكثافة,242.14,delivered,17,Friday,0,0
ORD047568,CUST00119,CAP032,REST071,حطين,2025-07-29 19:44:00,62,13,عاصف,شديد الكثافة,26.16,delayed,19,Tuesday,1,1
ORD047569,CUST03996,CAP160,REST014,الورود,2025-10-26 19:29:00,65,33,حار جداً,متوسط,218.24,delayed,19,Sunday,1,1
ORD047570,CUST00899,CAP063,REST059,الملقا,2025-04-09 17:13:00,77,36,عاصف,خفيف,238.84,delayed,17,Wednesday,0,1
ORD047571,CUST01539,CAP144,REST064,حطين,2025-11-14 22:51:00,58,23,عاصف,شديد الكثافة,329.28,delayed,22,Friday,0,1
ORD047572,CUST00436,CAP109,REST075,المروج,2025-06-24 11:39:00,62,27,بارد,متوسط,35.29,delayed,11,Tuesday,0,1
ORD047573,CUST03524,CAP120,REST057,المروج,2026-04-13 19:59:00,72,28,صافي,شديد الكثافة,84.87,cancelled,19,Monday,1,1
ORD047574,CUST03929,CAP059,REST019,النخيل,2025-04-18 13:37:00,45,6,حار جداً,متوسط,279.91,delivered,13,Friday,1,0
ORD047575,CUST03580,CAP075,REST011,حطين,2025-11-11 21:22:00,74,27,بارد,شديد الكثافة,159.89,delayed,21,Tuesday,1,1
ORD047576,CUST02170,CAP011,REST012,النخيل,2025-08-01 19:50:00,69,37,صافي,متوسط,61.38,delayed,19,Friday,1,1
ORD047577,CUST01249,CAP148,REST050,النخيل,2025-01-11 13:11:00,72,23,حار جداً,خفيف,191.47,cancelled,13,Saturday,1,1
ORD047578,CUST01487,CAP035,REST050,النخيل,2025-07-14 20:19:00,75,22,حار جداً,شديد الكثافة,309.63,cancelled,20,Monday,1,1
ORD047579,CUST04437,CAP007,REST048,حطين,2025-11-06 12:33:00,36,12,غائم,كثيف,270.82,delivered,12,Thursday,1,0
ORD047580,CUST03553,CAP044,REST076,النخيل,2025-06-05 13:04:00,42,19,بارد,متوسط,326.84,delivered,13,Thursday,1,0
ORD047581,CUST03822,CAP179,REST054,الملقا,2026-02-25 18:38:00,46,26,غائم,شديد الكثافة,31.84,delivered,18,Wednesday,0,0
ORD047582,CUST04292,CAP049,REST019,النخيل,2026-02-11 13:09:00,53,10,عاصف,متوسط,39.86,cancelled,13,Wednesday,1,1
ORD047583,CUST04887,CAP165,REST013,النخيل,2026-01-11 20:56:00,38,12,غائم,كثيف,255.3,delivered,20,Sunday,1,0
ORD047584,CUST00567,CAP058,REST075,المروج,2025-01-21 23:00:00,38,19,صافي,خفيف,299.63,delivered,23,Tuesday,0,0
ORD047585,CUST03468,CAP175,REST047,النخيل,2025-08-27 21:08:00,49,19,صافي,كثيف,308.24,delivered,21,Wednesday,1,0
ORD047586,CUST04859,CAP142,REST045,النخيل,2025-12-09 15:18:00,52,25,عاصف,خفيف,305.09,delayed,15,Tuesday,0,1
ORD047587,CUST00446,CAP010,REST047,النخيل,2025-08-28 14:48:00,39,19,صافي,خفيف,198.65,delivered,14,Thursday,0,0
ORD047588,CUST01603,CAP088,REST061,النخيل,2026-02-19 14:17:00,53,23,حار جداً,شديد الكثافة,235.91,delayed,14,Thursday,0,1
ORD047589,CUST03420,CAP190,REST058,الربوة,2025-06-13 07:37:00,54,16,صافي,شديد الكثافة,315.31,delayed,7,Friday,0,1
ORD047590,CUST02934,CAP079,REST059,الملقا,2025-09-30 11:01:00,60,33,عاصف,متوسط,184.37,cancelled,11,Tuesday,0,1
ORD047591,CUST02281,CAP066,REST058,الربوة,2025-12-19 11:41:00,58,15,عاصف,شديد الكثافة,195.3,cancelled,11,Friday,0,1
ORD047592,CUST04762,CAP165,REST042,الورود,2025-08-01 13:12:00,46,14,حار جداً,متوسط,57.89,delivered,13,Friday,1,0
ORD047593,CUST03126,CAP049,REST039,السليمانية,2026-04-20 13:24:00,37,10,بارد,متوسط,86.2,delivered,13,Monday,1,0
ORD047594,CUST01223,CAP157,REST054,الملقا,2025-06-20 07:25:00,43,22,غائم,كثيف,247.42,delivered,7,Friday,0,0
ORD047595,CUST02613,CAP099,REST041,الشهداء,2026-05-22 20:10:00,30,14,حار جداً,خفيف,28.01,delivered,20,Friday,1,0
ORD047596,CUST00609,CAP028,REST004,الياسمين,2025-12-18 20:57:00,64,21,بارد,شديد الكثافة,324.94,delayed,20,Thursday,1,1
ORD047597,CUST00575,CAP120,REST001,الملقا,2025-07-30 14:28:00,48,29,غائم,متوسط,185.04,delivered,14,Wednesday,0,0
ORD047598,CUST02249,CAP124,REST076,النخيل,2025-12-26 12:16:00,49,18,حار جداً,خفيف,63.11,delivered,12,Friday,1,0
ORD047599,CUST00650,CAP029,REST050,النخيل,2025-06-26 20:29:00,64,24,بارد,كثيف,338.71,delayed,20,Thursday,1,1
ORD047600,CUST02798,CAP118,REST055,المروج,2025-10-11 23:15:00,76,34,عاصف,شديد الكثافة,183.48,delayed,23,Saturday,0,1
ORD047601,CUST01304,CAP082,REST071,حطين,2025-07-27 12:19:00,42,10,غائم,متوسط,290.22,delivered,12,Sunday,1,0
ORD047602,CUST02521,CAP033,REST048,حطين,2025-05-22 12:10:00,58,7,غائم,شديد الكثافة,20.66,delayed,12,Thursday,1,1
ORD047603,CUST00434,CAP030,REST017,السليمانية,2025-01-13 19:31:00,48,19,عاصف,كثيف,278.35,delivered,19,Monday,1,0
ORD047604,CUST00934,CAP037,REST078,المروج,2026-05-22 13:27:00,56,25,صافي,متوسط,332.34,delayed,13,Friday,1,1
ORD047605,CUST02419,CAP159,REST054,الملقا,2025-06-16 20:30:00,55,21,صافي,شديد الكثافة,156.8,delayed,20,Monday,1,1
ORD047606,CUST02077,CAP110,REST031,الورود,2026-02-26 13:29:00,55,13,حار جداً,متوسط,79.57,delayed,13,Thursday,1,1
ORD047607,CUST04058,CAP111,REST049,النخيل,2025-08-28 13:32:00,59,13,عاصف,متوسط,339.02,delayed,13,Thursday,1,1
ORD047608,CUST00909,CAP191,REST034,حطين,2026-03-25 17:04:00,31,10,بارد,كثيف,118.41,delivered,17,Wednesday,0,0
ORD047609,CUST01711,CAP026,REST018,النخيل,2025-09-17 23:14:00,35,11,عاصف,كثيف,177.3,delivered,23,Wednesday,0,0
ORD047610,CUST04849,CAP157,REST005,حطين,2025-10-17 08:00:00,58,18,عاصف,كثيف,165.58,delayed,8,Friday,0,1
ORD047611,CUST02814,CAP195,REST009,النخيل,2025-07-15 21:36:00,55,13,عاصف,كثيف,32.0,delayed,21,Tuesday,1,1
ORD047612,CUST04653,CAP196,REST004,الياسمين,2026-03-10 07:53:00,62,21,غائم,شديد الكثافة,102.05,delayed,7,Tuesday,0,1
ORD047613,CUST03157,CAP166,REST034,حطين,2025-03-03 20:12:00,32,5,بارد,خفيف,322.52,delivered,20,Monday,1,0
ORD047614,CUST04232,CAP045,REST073,العليا,2025-07-16 11:45:00,51,31,صافي,متوسط,190.05,delayed,11,Wednesday,0,1
ORD047615,CUST04732,CAP097,REST012,النخيل,2025-07-20 23:21:00,79,38,صافي,شديد الكثافة,347.3,delayed,23,Sunday,0,1
ORD047616,CUST03244,CAP152,REST079,المروج,2025-04-27 09:40:00,26,12,بارد,متوسط,319.75,delivered,9,Sunday,0,0
ORD047617,CUST03824,CAP056,REST032,المروج,2025-06-22 21:17:00,65,34,حار جداً,كثيف,60.37,delayed,21,Sunday,1,1
ORD047618,CUST01013,CAP045,REST051,النخيل,2026-04-08 20:02:00,45,24,صافي,كثيف,106.63,delivered,20,Wednesday,1,0
ORD047619,CUST03219,CAP042,REST047,النخيل,2025-01-29 22:06:00,41,19,غائم,خفيف,97.67,delivered,22,Wednesday,0,0
ORD047620,CUST03628,CAP054,REST034,حطين,2025-07-03 12:47:00,53,6,عاصف,كثيف,256.24,delayed,12,Thursday,1,1
ORD047621,CUST03866,CAP100,REST007,الياسمين,2025-11-19 21:12:00,71,17,عاصف,كثيف,81.4,delayed,21,Wednesday,1,1
ORD047622,CUST04564,CAP106,REST002,الملقا,2026-03-20 13:51:00,66,19,حار جداً,شديد الكثافة,320.61,delayed,13,Friday,1,1
ORD047623,CUST04976,CAP194,REST071,حطين,2025-02-07 22:30:00,29,6,حار جداً,كثيف,130.31,delivered,22,Friday,0,0
ORD047624,CUST03225,CAP093,REST038,المروج,2026-01-08 11:20:00,33,16,بارد,خفيف,152.13,delivered,11,Thursday,0,0
ORD047625,CUST00375,CAP135,REST022,الملقا,2025-04-13 12:43:00,60,26,عاصف,كثيف,176.28,delayed,12,Sunday,1,1
ORD047626,CUST04168,CAP169,REST009,النخيل,2025-10-16 08:11:00,44,12,عاصف,خفيف,27.69,delivered,8,Thursday,0,0
ORD047627,CUST01365,CAP154,REST025,العليا,2025-02-18 10:19:00,70,36,عاصف,خفيف,169.98,delayed,10,Tuesday,0,1
ORD047628,CUST01712,CAP190,REST069,النخيل,2025-08-21 18:59:00,70,24,بارد,شديد الكثافة,219.59,cancelled,18,Thursday,0,1
ORD047629,CUST00673,CAP107,REST062,الياسمين,2026-04-25 15:14:00,78,39,بارد,شديد الكثافة,186.72,cancelled,15,Saturday,0,1
ORD047630,CUST04955,CAP036,REST023,الورود,2025-05-31 11:41:00,41,7,غائم,متوسط,105.97,delivered,11,Saturday,0,0
ORD047631,CUST03390,CAP002,REST055,المروج,2025-04-04 20:11:00,71,35,حار جداً,شديد الكثافة,209.3,delayed,20,Friday,1,1
ORD047632,CUST03452,CAP029,REST053,الملقا,2026-02-02 15:33:00,30,10,بارد,كثيف,313.0,delivered,15,Monday,0,0
ORD047633,CUST04344,CAP143,REST014,الورود,2026-01-08 19:45:00,78,33,عاصف,متوسط,264.52,delayed,19,Thursday,1,1
ORD047634,CUST04769,CAP045,REST043,حطين,2025-09-05 17:52:00,56,30,بارد,شديد الكثافة,156.96,delayed,17,Friday,0,1
ORD047635,CUST01647,CAP007,REST011,حطين,2025-10-19 23:16:00,72,29,حار جداً,كثيف,121.74,delayed,23,Sunday,0,1
ORD047636,CUST01445,CAP097,REST076,النخيل,2025-05-21 22:40:00,47,15,عاصف,كثيف,61.12,delivered,22,Wednesday,0,0
ORD047637,CUST00774,CAP164,REST079,المروج,2025-03-28 14:26:00,45,19,غائم,كثيف,119.03,delivered,14,Friday,0,0
ORD047638,CUST02295,CAP101,REST058,الربوة,2025-03-30 12:50:00,51,17,صافي,خفيف,142.04,delayed,12,Sunday,1,1
ORD047639,CUST01095,CAP154,REST058,الربوة,2025-05-01 11:48:00,29,14,بارد,خفيف,213.61,delivered,11,Thursday,0,0
ORD047640,CUST03151,CAP048,REST053,الملقا,2026-04-25 09:36:00,26,8,حار جداً,متوسط,97.16,delivered,9,Saturday,0,0
ORD047641,CUST00995,CAP049,REST021,حطين,2025-10-24 07:24:00,56,34,غائم,شديد الكثافة,209.71,cancelled,7,Friday,0,1
ORD047642,CUST03911,CAP134,REST031,الورود,2025-10-28 15:13:00,63,16,صافي,شديد الكثافة,335.11,delayed,15,Tuesday,0,1
ORD047643,CUST00414,CAP149,REST002,الملقا,2025-05-08 20:43:00,38,14,صافي,متوسط,141.37,delivered,20,Thursday,1,0
ORD047644,CUST02598,CAP185,REST021,حطين,2026-05-01 20:36:00,67,31,بارد,كثيف,52.56,delayed,20,Friday,1,1
ORD047645,CUST04624,CAP142,REST064,حطين,2026-04-26 13:24:00,56,23,عاصف,شديد الكثافة,136.23,cancelled,13,Sunday,1,1
ORD047646,CUST01980,CAP036,REST040,حطين,2025-04-12 17:43:00,36,11,بارد,خفيف,287.45,delivered,17,Saturday,0,0
ORD047647,CUST00553,CAP155,REST056,الورود,2025-08-15 07:12:00,67,38,حار جداً,متوسط,189.85,cancelled,7,Friday,0,1
ORD047648,CUST03834,CAP158,REST073,العليا,2025-07-12 19:30:00,62,36,حار جداً,كثيف,345.13,delayed,19,Saturday,1,1
ORD047649,CUST02493,CAP122,REST031,الورود,2025-08-29 12:54:00,58,16,غائم,كثيف,187.5,delayed,12,Friday,1,1
ORD047650,CUST03168,CAP070,REST021,حطين,2026-05-02 21:08:00,67,30,غائم,خفيف,199.84,cancelled,21,Saturday,1,1
ORD047651,CUST01721,CAP106,REST026,الملقا,2025-08-29 13:21:00,49,11,حار جداً,متوسط,128.17,delivered,13,Friday,1,0
ORD047652,CUST02088,CAP163,REST051,النخيل,2026-03-26 23:33:00,44,20,بارد,خفيف,113.88,delivered,23,Thursday,0,0
ORD047653,CUST00298,CAP142,REST079,المروج,2025-10-24 10:20:00,37,11,حار جداً,شديد الكثافة,123.53,delivered,10,Friday,0,0
ORD047654,CUST01443,CAP022,REST017,السليمانية,2026-03-10 21:56:00,48,14,حار جداً,كثيف,133.29,delivered,21,Tuesday,1,0
ORD047655,CUST02771,CAP139,REST016,الورود,2025-04-30 21:47:00,46,19,غائم,خفيف,288.03,delivered,21,Wednesday,1,0
ORD047656,CUST02712,CAP072,REST001,الملقا,2026-01-13 14:53:00,65,29,صافي,شديد الكثافة,19.62,delayed,14,Tuesday,0,1
ORD047657,CUST02874,CAP103,REST038,المروج,2025-03-09 23:56:00,55,19,حار جداً,شديد الكثافة,347.3,delayed,23,Sunday,0,1
ORD047658,CUST01804,CAP199,REST058,الربوة,2025-06-20 21:08:00,57,13,صافي,متوسط,266.35,delayed,21,Friday,1,1
ORD047659,CUST00003,CAP090,REST074,حطين,2025-12-25 13:12:00,73,37,صافي,شديد الكثافة,302.07,delayed,13,Thursday,1,1
ORD047660,CUST01200,CAP139,REST073,العليا,2025-04-16 23:02:00,72,35,عاصف,شديد الكثافة,331.33,delayed,23,Wednesday,0,1
ORD047661,CUST01498,CAP001,REST013,النخيل,2025-05-18 09:00:00,46,12,بارد,خفيف,254.98,delivered,9,Sunday,0,0
ORD047662,CUST01067,CAP040,REST071,حطين,2025-11-10 07:44:00,37,6,غائم,خفيف,273.64,delivered,7,Monday,0,0
ORD047663,CUST01776,CAP148,REST049,النخيل,2025-08-24 21:14:00,39,14,بارد,متوسط,121.2,delivered,21,Sunday,1,0
ORD047664,CUST01381,CAP022,REST008,النخيل,2025-09-15 17:47:00,52,13,حار جداً,خفيف,38.01,delayed,17,Monday,0,1
ORD047665,CUST03079,CAP090,REST026,الملقا,2026-05-21 23:10:00,50,13,عاصف,كثيف,200.08,cancelled,23,Thursday,0,0
ORD047666,CUST00978,CAP092,REST047,النخيل,2025-01-17 14:51:00,59,19,بارد,شديد الكثافة,199.36,delayed,14,Friday,0,1
ORD047667,CUST03372,CAP184,REST012,النخيل,2026-02-26 21:00:00,70,34,عاصف,كثيف,143.46,delayed,21,Thursday,1,1
ORD047668,CUST01229,CAP088,REST050,النخيل,2025-02-20 16:26:00,62,21,حار جداً,كثيف,41.52,delayed,16,Thursday,0,1
ORD047669,CUST00779,CAP061,REST044,العليا,2025-01-17 21:07:00,40,10,بارد,متوسط,36.43,cancelled,21,Friday,1,0
ORD047670,CUST00843,CAP192,REST053,الملقا,2025-06-13 12:26:00,37,5,حار جداً,كثيف,203.16,delivered,12,Friday,1,0
ORD047671,CUST01017,CAP046,REST025,العليا,2025-05-30 18:10:00,74,38,حار جداً,خفيف,197.92,delayed,18,Friday,0,1
ORD047672,CUST01191,CAP031,REST014,الورود,2025-07-05 19:16:00,72,33,صافي,شديد الكثافة,329.67,delayed,19,Saturday,1,1
ORD047673,CUST04562,CAP197,REST055,المروج,2025-12-17 20:18:00,52,32,حار جداً,خفيف,230.9,delayed,20,Wednesday,1,1
ORD047674,CUST02766,CAP023,REST074,حطين,2026-04-10 10:19:00,74,36,بارد,كثيف,112.17,delayed,10,Friday,0,1
ORD047675,CUST02225,CAP131,REST028,المروج,2025-12-12 21:56:00,38,18,غائم,خفيف,215.78,delivered,21,Friday,1,0
ORD047676,CUST01856,CAP137,REST014,الورود,2025-03-24 12:25:00,75,33,حار جداً,كثيف,340.0,delayed,12,Monday,1,1
ORD047677,CUST02440,CAP128,REST024,الملقا,2026-05-17 13:42:00,71,30,حار جداً,متوسط,237.0,delayed,13,Sunday,1,1
ORD047678,CUST04035,CAP010,REST019,النخيل,2025-05-10 16:20:00,28,5,غائم,خفيف,174.53,delivered,16,Saturday,0,0
ORD047679,CUST01303,CAP030,REST033,الياسمين,2025-06-15 08:52:00,51,21,عاصف,كثيف,188.26,delayed,8,Sunday,0,1
ORD047680,CUST00763,CAP119,REST022,الملقا,2025-09-04 13:04:00,68,24,بارد,شديد الكثافة,211.01,delayed,13,Thursday,1,1
ORD047681,CUST01567,CAP142,REST072,النخيل,2026-01-24 12:51:00,60,13,غائم,شديد الكثافة,328.22,cancelled,12,Saturday,1,1
ORD047682,CUST03340,CAP129,REST031,الورود,2026-04-23 16:43:00,56,20,صافي,شديد الكثافة,274.22,delayed,16,Thursday,0,1
ORD047683,CUST02981,CAP095,REST019,النخيل,2025-07-16 11:55:00,44,6,بارد,كثيف,260.9,delivered,11,Wednesday,0,0
ORD047684,CUST01421,CAP189,REST025,العليا,2025-03-15 20:57:00,75,32,غائم,كثيف,28.46,delayed,20,Saturday,1,1
ORD047685,CUST00197,CAP146,REST062,الياسمين,2026-05-10 07:16:00,58,34,صافي,كثيف,75.28,delayed,7,Sunday,0,1
ORD047686,CUST02268,CAP197,REST010,حطين,2026-01-17 08:28:00,33,5,صافي,خفيف,108.69,delivered,8,Saturday,0,0
ORD047687,CUST00034,CAP092,REST048,حطين,2025-07-24 09:17:00,43,9,بارد,متوسط,76.52,delivered,9,Thursday,0,0
